idade,pontuação,anos escolares,ganho de capital,perda de capital,horas semanais,renda,classe
38,219137,9,0,0,22, <=50K,1
22,137862,10,0,0,16, <=50K,1
33,69311,9,0,0,40, <=50K,1
55,67433,9,0,0,60, <=50K,1
29,256671,9,0,0,40, <=50K,1
17,230789,5,0,0,22, <=50K,1
37,326400,9,0,0,30, <=50K,1
49,362654,10,15024,0,50, >50K,0
18,186909,10,0,0,16, <=50K,1
21,119156,10,0,0,20, <=50K,1
44,277533,10,0,0,40, <=50K,1
33,167476,7,0,0,7, <=50K,1
21,51047,9,0,0,25, <=50K,1
21,193219,9,0,0,35, <=50K,1
67,105216,10,0,0,25, <=50K,1
23,190709,12,0,0,52, <=50K,1
29,102345,11,0,0,40, <=50K,1
19,43937,10,0,0,20, <=50K,1
28,122540,6,0,0,40, <=50K,1
31,137290,13,0,0,55, >50K,0
39,143385,9,0,0,40, <=50K,1
28,160731,9,0,0,40, >50K,0
20,232577,10,0,0,40, <=50K,1
45,81132,10,0,0,40, <=50K,1
30,195750,9,0,0,27, <=50K,1
42,175674,5,0,0,40, <=50K,1
42,125846,2,0,0,60, <=50K,1
41,49797,9,0,0,40, <=50K,1
36,107302,9,0,0,50, <=50K,1
46,116789,9,0,0,40, >50K,0
53,99476,9,0,0,38, <=50K,1
39,214284,13,0,0,10, <=50K,1
40,63503,13,0,0,40, >50K,0
42,119207,9,0,0,48, <=50K,1
34,96480,10,0,0,40, <=50K,1
38,91857,10,0,0,41, <=50K,1
30,213722,9,0,0,40, <=50K,1
24,214542,7,0,0,40, <=50K,1
70,278139,9,3432,0,40, <=50K,1
30,87469,9,0,0,40, <=50K,1
46,340718,7,0,0,40, <=50K,1
18,283342,7,0,0,20, <=50K,1
22,121471,13,0,0,40, <=50K,1
67,171584,13,6514,0,7, >50K,0
17,170916,6,0,1602,40, <=50K,1
38,412296,9,0,0,28, <=50K,1
31,351141,9,0,0,40, <=50K,1
29,44921,9,0,0,40, <=50K,1
39,219483,13,5013,0,32, <=50K,1
32,207400,9,0,0,40, <=50K,1
36,89718,9,0,0,40, <=50K,1
51,191965,9,0,0,32, <=50K,1
37,265737,10,0,1887,60, >50K,0
40,356934,12,0,0,40, >50K,0
48,233511,9,0,0,50, >50K,0
37,160910,16,0,0,45, <=50K,1
64,64101,8,0,0,24, <=50K,1
61,136787,10,0,0,40, >50K,0
40,209833,9,0,0,40, <=50K,1
37,146398,13,0,0,40, <=50K,1
55,168956,10,0,0,40, <=50K,1
46,106705,14,0,0,38, <=50K,1
20,181370,10,0,0,40, <=50K,1
45,178319,16,7688,0,50, >50K,0
60,76127,12,0,0,35, >50K,0
57,171242,7,0,0,40, <=50K,1
40,175696,9,0,0,51, <=50K,1
32,283268,6,0,0,42, <=50K,1
38,353263,14,0,0,50, >50K,0
45,331482,13,0,0,50, <=50K,1
45,153141,9,0,0,40, <=50K,1
36,162312,9,0,0,70, <=50K,1
21,124242,10,0,0,40, <=50K,1
30,423770,10,0,0,40, <=50K,1
63,158199,2,0,0,44, <=50K,1
33,221324,11,0,0,40, <=50K,1
25,262885,7,0,0,32, <=50K,1
25,220220,7,0,0,45, <=50K,1
58,211547,8,0,0,52, <=50K,1
23,183358,9,0,0,40, <=50K,1
42,139126,9,0,0,40, <=50K,1
73,130391,9,0,0,36, <=50K,1
38,117312,9,15024,0,40, >50K,0
38,107513,9,0,0,40, <=50K,1
34,213226,13,0,0,40, >50K,0
23,189072,13,0,0,45, <=50K,1
42,152676,4,0,0,40, <=50K,1
33,198211,9,0,0,40, <=50K,1
51,220019,12,0,0,40, <=50K,1
33,34975,10,0,0,45, <=50K,1
42,253770,10,0,0,40, <=50K,1
39,347960,15,14084,0,35, >50K,0
25,476334,10,0,0,40, <=50K,1
28,185957,9,0,0,40, <=50K,1
54,177927,14,0,0,60, <=50K,1
33,202729,13,0,0,40, >50K,0
19,165115,9,0,0,40, <=50K,1
33,139057,9,0,0,84, >50K,0
69,660461,9,0,0,20, <=50K,1
24,173679,11,0,0,20, <=50K,1
50,283676,10,0,0,40, <=50K,1
18,78181,7,0,0,30, <=50K,1
27,134890,13,0,0,50, <=50K,1
43,972354,10,0,0,48, <=50K,1
21,118712,9,0,0,35, <=50K,1
29,111900,10,0,0,40, <=50K,1
37,129573,16,0,0,72, >50K,0
35,109351,13,8614,0,45, >50K,0
65,174904,9,0,0,40, <=50K,1
71,138145,5,0,0,40, <=50K,1
34,124052,13,0,0,30, <=50K,1
35,187693,9,0,0,40, <=50K,1
23,268525,13,0,0,50, <=50K,1
62,205643,15,0,0,45, >50K,0
70,237065,3,2346,0,40, <=50K,1
45,301802,13,0,0,50, >50K,0
52,202115,9,0,0,25, <=50K,1
47,160647,9,0,0,46, <=50K,1
44,232421,9,0,0,32, <=50K,1
31,114937,13,0,0,55, >50K,0
32,186824,9,0,0,40, <=50K,1
24,256240,4,0,0,60, <=50K,1
23,287988,13,0,0,40, <=50K,1
28,127491,9,5721,0,40, <=50K,1
39,218249,10,0,0,37, <=50K,1
44,220563,10,0,0,40, <=50K,1
24,278130,13,0,0,40, <=50K,1
61,668362,2,0,0,40, <=50K,1
57,215175,14,0,0,60, <=50K,1
41,564135,14,0,0,40, >50K,0
45,274689,6,0,0,60, <=50K,1
44,344060,13,0,0,40, >50K,0
40,273425,11,0,0,15, <=50K,1
53,35305,13,0,0,57, <=50K,1
33,188861,9,0,0,40, <=50K,1
28,271936,10,0,0,35, <=50K,1
34,183778,9,0,0,40, <=50K,1
42,217597,9,0,0,50, <=50K,1
29,338270,9,0,0,40, <=50K,1
30,337494,12,0,0,48, <=50K,1
45,131826,10,0,0,40, <=50K,1
48,109814,15,0,1977,45, >50K,0
23,91189,10,0,0,40, <=50K,1
25,86872,9,0,0,40, <=50K,1
28,227778,11,0,0,40, <=50K,1
32,198660,10,0,0,40, <=50K,1
40,150528,13,0,0,40, <=50K,1
60,218085,9,0,0,50, <=50K,1
17,159849,7,0,0,30, <=50K,1
46,220832,10,0,0,58, >50K,0
29,126822,9,0,0,35, <=50K,1
36,182013,10,0,0,40, <=50K,1
28,137898,9,0,0,35, <=50K,1
23,37783,10,0,0,40, <=50K,1
66,112871,7,0,0,30, <=50K,1
42,126094,9,0,0,39, <=50K,1
38,187870,15,0,2415,90, >50K,0
52,236180,13,0,0,50, <=50K,1
49,240859,7,0,0,40, <=50K,1
28,189346,9,0,0,40, <=50K,1
51,149770,9,0,0,44, <=50K,1
30,136651,3,0,0,40, <=50K,1
39,201410,13,0,1977,45, >50K,0
46,225065,1,0,0,40, <=50K,1
62,210142,11,0,0,50, >50K,0
41,217455,9,0,0,40, <=50K,1
26,354784,10,0,0,20, <=50K,1
59,205949,9,0,0,40, <=50K,1
52,89028,9,0,0,40, <=50K,1
25,233777,9,0,0,40, <=50K,1
30,33688,9,0,1669,70, <=50K,1
19,92863,9,0,0,20, <=50K,1
43,195258,9,0,0,40, >50K,0
40,141537,6,0,0,40, <=50K,1
65,255386,9,0,0,40, <=50K,1
39,126494,9,0,0,40, <=50K,1
36,747719,15,15024,0,50, >50K,0
24,103277,9,2597,0,40, <=50K,1
42,169995,10,0,0,45, <=50K,1
42,79036,9,0,0,40, <=50K,1
17,53611,8,0,0,6, <=50K,1
63,379940,13,0,0,40, >50K,0
30,79712,13,0,0,40, <=50K,1
49,147322,11,0,0,40, <=50K,1
54,144586,10,0,0,40, >50K,0
43,233130,9,0,0,20, <=50K,1
22,103762,13,0,0,40, <=50K,1
49,120629,13,27828,0,60, >50K,0
53,233165,9,0,0,60, >50K,0
31,154297,9,0,0,24, <=50K,1
46,84402,13,0,0,45, >50K,0
34,169583,14,0,0,50, <=50K,1
37,80680,13,1151,0,35, <=50K,1
42,211860,9,0,0,40, <=50K,1
18,577521,7,0,0,13, <=50K,1
67,204123,13,0,0,10, <=50K,1
31,186787,9,0,0,42, <=50K,1
36,336595,9,0,0,50, >50K,0
24,42706,11,0,0,60, <=50K,1
44,124924,11,0,0,44, <=50K,1
38,201454,10,0,0,40, <=50K,1
53,229465,14,0,0,55, >50K,0
37,282872,9,0,1628,40, <=50K,1
45,144940,14,0,0,40, <=50K,1
32,200469,10,3887,0,40, <=50K,1
45,304570,13,0,0,60, >50K,0
25,123586,10,0,0,40, <=50K,1
38,103925,9,0,0,40, >50K,0
37,224886,9,0,0,42, <=50K,1
35,136343,9,0,0,40, <=50K,1
20,391679,9,0,0,60, <=50K,1
37,136137,10,0,0,40, <=50K,1
58,121912,11,0,0,42, <=50K,1
40,178983,9,0,0,30, >50K,0
25,164488,10,0,0,40, <=50K,1
18,211177,8,0,0,20, <=50K,1
48,181307,9,0,0,60, >50K,0
52,150812,10,0,0,35, <=50K,1
32,35595,13,0,0,40, <=50K,1
54,21698,13,0,0,40, <=50K,1
41,184846,10,0,0,40, <=50K,1
32,158438,10,0,0,60, >50K,0
74,181508,9,0,0,17, <=50K,1
40,137367,10,0,0,50, <=50K,1
30,164552,13,0,1876,40, <=50K,1
27,271603,4,0,0,24, <=50K,1
27,153805,10,0,0,50, >50K,0
40,207578,9,0,0,50, >50K,0
41,297248,15,0,2415,45, >50K,0
25,69847,13,0,0,40, <=50K,1
41,220531,15,0,0,60, >50K,0
23,233626,13,0,0,25, <=50K,1
52,289436,16,0,0,60, >50K,0
24,185452,13,0,0,50, <=50K,1
42,106698,10,0,0,32, <=50K,1
52,102346,10,0,0,35, <=50K,1
28,394927,10,0,0,40, >50K,0
30,194740,13,0,0,40, <=50K,1
33,291494,16,0,0,50, >50K,0
30,111567,9,0,0,48, <=50K,1
46,111979,4,0,0,47, <=50K,1
32,379412,10,0,0,40, <=50K,1
42,121055,10,0,0,45, <=50K,1
21,119474,9,0,0,40, <=50K,1
28,197484,9,0,0,40, <=50K,1
40,121012,13,7298,0,48, >50K,0
34,44464,16,0,0,60, <=50K,1
26,109193,10,0,0,40, <=50K,1
35,185053,13,0,0,40, <=50K,1
47,298037,11,0,0,44, <=50K,1
52,40200,10,0,0,35, <=50K,1
37,126011,11,0,0,40, <=50K,1
27,301654,9,0,0,40, <=50K,1
21,417668,10,0,0,20, <=50K,1
24,34918,11,0,0,38, <=50K,1
23,211160,8,0,0,40, <=50K,1
20,104164,9,0,0,40, <=50K,1
22,187052,9,0,0,40, <=50K,1
23,135138,13,0,0,40, <=50K,1
45,339863,13,8614,0,48, >50K,0
52,321959,10,0,0,40, >50K,0
46,182655,11,0,0,60, >50K,0
44,116358,13,0,0,50, >50K,0
32,169837,12,0,0,40, <=50K,1
70,347910,10,0,0,35, <=50K,1
24,215115,13,0,0,40, <=50K,1
26,294493,13,0,0,40, <=50K,1
31,145935,9,0,0,40, <=50K,1
37,252947,13,0,1719,32, <=50K,1
43,230961,9,0,0,40, <=50K,1
64,223830,5,0,0,38, <=50K,1
19,69770,10,0,0,20, <=50K,1
32,158291,9,0,0,50, >50K,0
52,95128,10,0,0,50, <=50K,1
29,297544,9,0,0,40, <=50K,1
39,186420,9,0,0,40, <=50K,1
34,136331,13,0,0,60, <=50K,1
37,45937,12,0,0,40, >50K,0
67,163726,3,0,0,49, <=50K,1
49,122584,4,0,0,40, <=50K,1
22,154713,9,0,0,40, <=50K,1
24,243190,12,8614,0,40, >50K,0
32,230224,12,0,0,35, <=50K,1
27,116531,13,0,0,40, <=50K,1
22,145964,13,0,0,40, <=50K,1
46,199725,11,0,0,60, <=50K,1
29,229656,9,0,0,50, <=50K,1
41,327723,9,0,0,40, <=50K,1
60,93272,4,0,0,60, <=50K,1
43,242488,10,5013,0,40, <=50K,1
37,395831,13,0,0,80, >50K,0
37,241805,10,0,0,30, <=50K,1
38,87556,13,7688,0,55, >50K,0
49,189885,9,0,0,40, <=50K,1
50,176751,14,0,0,80, >50K,0
17,151799,7,0,0,20, <=50K,1
37,333305,16,0,0,35, <=50K,1
18,256005,9,0,0,40, <=50K,1
54,152652,9,0,0,65, <=50K,1
50,36489,6,0,0,40, <=50K,1
48,336540,9,0,0,40, <=50K,1
19,249609,10,0,0,8, <=50K,1
46,321327,10,7298,0,45, >50K,0
35,297485,13,0,0,40, <=50K,1
32,134886,9,0,0,40, >50K,0
44,267717,14,15024,0,45, >50K,0
38,238721,12,0,0,40, <=50K,1
57,188877,5,0,0,40, <=50K,1
38,139180,13,15020,0,45, >50K,0
51,156802,9,3103,0,60, >50K,0
53,177705,13,0,0,44, >50K,0
26,176967,7,0,0,65, <=50K,1
47,216999,9,0,0,45, <=50K,1
61,71209,9,0,0,45, >50K,0
61,176689,9,0,0,40, <=50K,1
47,145290,9,0,0,45, <=50K,1
60,202226,10,0,0,44, >50K,0
30,237903,10,0,0,40, <=50K,1
28,65171,10,0,0,40, <=50K,1
33,208405,14,0,0,50, >50K,0
41,185057,9,0,0,40, <=50K,1
46,110151,11,0,0,45, <=50K,1
39,126161,16,0,0,45, <=50K,1
19,278870,10,0,0,16, <=50K,1
36,189674,9,0,0,28, <=50K,1
30,229051,5,0,0,37, <=50K,1
21,129699,9,0,0,40, <=50K,1
24,229393,7,2463,0,40, <=50K,1
48,143098,16,0,1902,40, >50K,0
37,99146,13,0,1977,50, >50K,0
23,187513,10,0,0,32, <=50K,1
38,245090,9,0,0,40, <=50K,1
36,167691,10,0,0,50, <=50K,1
50,183611,10,0,0,40, <=50K,1
44,33121,10,0,0,72, <=50K,1
36,268292,9,0,0,41, <=50K,1
57,94429,9,0,0,40, <=50K,1
22,239612,9,0,0,20, <=50K,1
52,178983,7,0,0,40, <=50K,1
51,176240,12,0,0,40, >50K,0
31,369825,4,0,0,25, <=50K,1
22,109053,8,0,0,40, <=50K,1
19,257343,10,0,0,40, <=50K,1
37,191364,12,0,0,40, >50K,0
34,143392,9,0,0,40, <=50K,1
59,122390,10,0,1977,48, >50K,0
48,149640,9,0,0,40, <=50K,1
41,147110,9,0,0,25, <=50K,1
28,163320,9,0,0,40, <=50K,1
48,175221,9,0,0,40, <=50K,1
45,367037,9,0,0,40, <=50K,1
37,176756,10,0,1485,70, >50K,0
66,149422,4,0,0,4, <=50K,1
48,99835,12,0,0,50, >50K,0
43,192712,10,0,0,40, >50K,0
61,107438,4,0,1651,40, <=50K,1
69,229418,9,0,0,40, <=50K,1
43,218558,13,3325,0,40, <=50K,1
29,112031,9,0,0,50, <=50K,1
59,114760,10,0,0,20, >50K,0
28,245790,9,0,0,40, <=50K,1
35,162601,9,0,0,40, <=50K,1
24,216129,13,0,0,50, <=50K,1
41,252058,13,0,0,40, <=50K,1
47,250170,9,0,0,40, >50K,0
36,272944,9,0,0,45, <=50K,1
61,195519,14,0,0,25, <=50K,1
63,401531,2,0,0,35, <=50K,1
39,48093,9,0,0,40, <=50K,1
33,313729,14,0,0,60, <=50K,1
33,159322,9,0,0,40, <=50K,1
50,127315,13,15024,0,60, >50K,0
42,384508,7,1506,0,50, <=50K,1
30,115963,7,0,0,40, <=50K,1
34,207383,14,0,0,40, <=50K,1
33,132601,9,0,0,40, >50K,0
65,117162,11,0,0,56, >50K,0
33,193172,11,7688,0,50, >50K,0
61,202106,9,0,1902,40, >50K,0
26,226288,13,0,0,40, <=50K,1
24,220944,10,0,0,60, <=50K,1
23,160968,10,0,0,10, <=50K,1
47,264052,10,0,0,50, >50K,0
32,353994,13,0,0,40, >50K,0
76,93125,9,1424,0,24, <=50K,1
40,167265,14,0,0,43, <=50K,1
47,54887,16,0,0,40, >50K,0
34,28053,13,0,0,25, <=50K,1
42,236323,9,0,0,40, <=50K,1
27,107812,13,0,0,40, >50K,0
21,141453,9,0,0,40, <=50K,1
40,40024,15,0,0,38, >50K,0
40,193144,9,0,0,36, <=50K,1
52,143807,9,0,0,40, <=50K,1
19,323810,6,0,0,40, <=50K,1
44,404599,9,0,0,40, <=50K,1
47,121124,14,0,0,35, >50K,0
55,169611,7,0,0,40, <=50K,1
19,189574,9,0,0,30, <=50K,1
27,60726,9,0,0,40, <=50K,1
52,87205,9,0,0,38, <=50K,1
51,32372,8,0,0,99, <=50K,1
50,73493,10,0,0,40, <=50K,1
37,103323,12,0,0,40, <=50K,1
23,346480,9,0,0,50, <=50K,1
60,132529,9,0,0,40, <=50K,1
59,176317,6,0,0,37, <=50K,1
42,113770,9,0,0,40, <=50K,1
44,55076,14,0,0,60, <=50K,1
55,176317,9,0,0,40, <=50K,1
42,137698,3,0,0,35, <=50K,1
20,299047,10,0,0,20, <=50K,1
27,251854,13,0,0,35, >50K,0
55,223127,5,0,0,40, <=50K,1
64,239450,10,0,0,40, <=50K,1
25,257064,10,0,0,38, <=50K,1
22,136873,10,0,0,40, <=50K,1
41,184466,14,0,0,38, >50K,0
41,343121,9,0,0,36, <=50K,1
20,140764,10,0,0,20, <=50K,1
24,89347,7,0,0,40, <=50K,1
53,94081,13,0,0,44, >50K,0
55,104996,4,0,0,50, <=50K,1
25,182866,9,0,0,40, <=50K,1
23,462294,12,0,0,44, <=50K,1
24,177287,10,0,0,30, <=50K,1
40,165726,11,0,0,40, <=50K,1
33,33117,12,0,0,40, <=50K,1
48,328610,15,0,0,45, >50K,0
20,37932,9,0,0,50, <=50K,1
21,133471,10,0,0,40, <=50K,1
43,130126,10,15024,0,45, >50K,0
42,134509,10,0,0,40, <=50K,1
30,257874,13,0,0,30, <=50K,1
21,140764,9,0,0,45, <=50K,1
33,62932,9,0,0,40, <=50K,1
44,248249,4,0,0,50, <=50K,1
19,217194,6,0,0,30, <=50K,1
28,416577,9,2829,0,40, <=50K,1
61,160155,10,0,0,40, >50K,0
34,561334,10,0,0,50, >50K,0
23,184370,9,0,0,40, <=50K,1
31,420749,12,0,0,40, >50K,0
35,238342,9,0,0,40, <=50K,1
39,388023,9,0,0,38, <=50K,1
51,388496,10,0,0,8, >50K,0
35,206951,10,0,0,40, >50K,0
43,118853,10,4386,0,99, >50K,0
41,47858,13,0,0,40, >50K,0
34,351810,13,0,0,45, <=50K,1
61,198078,9,0,0,40, >50K,0
36,116892,10,0,0,40, <=50K,1
23,71864,10,0,0,35, <=50K,1
32,209184,13,0,0,40, <=50K,1
37,173780,10,0,0,30, <=50K,1
55,270859,13,0,0,40, >50K,0
43,266439,9,0,0,45, <=50K,1
27,56870,9,0,0,40, <=50K,1
24,35448,9,0,0,50, <=50K,1
22,228480,9,0,0,20, <=50K,1
24,82847,9,0,0,50, >50K,0
60,237317,11,4934,0,40, >50K,0
45,166929,7,0,0,40, <=50K,1
54,172175,10,0,0,40, >50K,0
36,137314,11,0,0,45, <=50K,1
39,204527,16,0,0,50, >50K,0
39,191342,13,0,0,40, >50K,0
23,32732,13,0,0,15, <=50K,1
36,175643,9,0,0,35, <=50K,1
33,276221,16,0,0,40, <=50K,1
27,394927,13,0,0,55, <=50K,1
39,179481,9,4650,0,44, <=50K,1
66,41506,6,0,0,40, <=50K,1
38,154641,11,0,0,40, <=50K,1
38,257735,5,0,0,40, <=50K,1
39,81487,10,0,625,40, <=50K,1
38,105150,13,0,0,45, >50K,0
36,306567,9,0,0,40, >50K,0
23,179423,13,0,0,5, <=50K,1
25,74883,13,0,1092,40, <=50K,1
20,216472,10,0,0,25, <=50K,1
66,182378,4,0,0,30, <=50K,1
46,200949,13,0,0,50, <=50K,1
40,223881,15,99999,0,70, >50K,0
27,68393,13,0,0,40, <=50K,1
54,22743,10,15024,0,60, >50K,0
64,137205,11,0,0,48, <=50K,1
21,518530,10,0,0,40, <=50K,1
38,114591,13,15024,0,40, >50K,0
40,143069,9,0,0,40, <=50K,1
41,139907,6,0,0,50, <=50K,1
37,163199,10,0,0,40, <=50K,1
35,54576,9,0,0,40, <=50K,1
39,1455435,12,0,0,40, <=50K,1
20,221661,9,0,0,40, <=50K,1
40,153489,9,3137,0,40, <=50K,1
39,484475,7,0,0,40, <=50K,1
40,191429,15,15024,0,40, >50K,0
20,293091,9,0,0,12, <=50K,1
37,162164,9,0,0,40, <=50K,1
31,200246,5,0,0,40, <=50K,1
73,177387,9,0,0,40, <=50K,1
60,120163,13,0,0,40, <=50K,1
59,168569,15,0,0,50, <=50K,1
22,50065,13,0,0,35, <=50K,1
32,182691,9,0,0,60, <=50K,1
55,190257,9,0,0,53, >50K,0
35,81232,13,15024,0,50, >50K,0
42,226902,13,0,0,45, >50K,0
20,203027,9,0,0,55, <=50K,1
52,163998,9,99999,0,45, >50K,0
62,354075,13,0,0,50, >50K,0
34,217460,13,0,0,45, >50K,0
45,160724,9,0,0,40, <=50K,1
33,106976,9,0,0,40, <=50K,1
40,272343,9,0,0,40, >50K,0
43,266324,9,0,1902,99, >50K,0
33,310525,8,0,0,32, <=50K,1
22,102632,9,0,0,41, <=50K,1
40,30759,11,0,0,60, <=50K,1
61,98776,7,0,0,30, <=50K,1
47,188081,9,0,0,40, >50K,0
20,218215,10,0,0,40, <=50K,1
26,201481,13,0,0,40, <=50K,1
28,188064,9,0,0,35, <=50K,1
62,116104,9,0,0,20, <=50K,1
57,165695,13,0,0,40, >50K,0
38,199346,10,0,0,45, <=50K,1
41,180138,9,0,0,50, <=50K,1
43,289669,14,0,2547,40, >50K,0
32,209103,9,0,0,20, >50K,0
22,267945,10,0,0,16, <=50K,1
36,309122,9,0,0,35, <=50K,1
44,251305,12,0,0,40, >50K,0
25,28473,11,0,0,40, <=50K,1
36,105138,9,0,0,50, <=50K,1
48,120724,8,0,0,50, <=50K,1
44,128485,11,0,0,40, <=50K,1
47,218676,14,0,0,45, <=50K,1
27,508336,13,0,0,48, <=50K,1
39,288551,9,0,0,40, <=50K,1
24,278130,12,0,0,40, <=50K,1
35,668319,13,0,1740,80, <=50K,1
28,332249,9,0,0,45, <=50K,1
42,34218,13,7298,0,50, >50K,0
24,102493,9,0,0,40, <=50K,1
29,423158,10,0,0,40, <=50K,1
39,294183,9,0,0,40, <=50K,1
58,209438,10,0,0,40, <=50K,1
57,370890,9,0,2258,40, <=50K,1
40,192259,14,0,0,35, <=50K,1
19,162621,10,0,0,14, <=50K,1
40,374764,10,0,0,40, <=50K,1
27,336951,9,0,0,99, <=50K,1
31,359249,11,0,0,40, <=50K,1
19,236940,9,0,0,40, <=50K,1
25,104662,9,0,0,22, <=50K,1
59,192130,9,0,0,16, <=50K,1
41,149102,9,0,0,40, <=50K,1
75,200068,10,0,0,35, >50K,0
33,248584,10,0,0,50, <=50K,1
18,85154,8,0,0,24, <=50K,1
32,157747,10,0,0,40, <=50K,1
22,236907,10,0,0,20, <=50K,1
35,340018,6,0,0,38, <=50K,1
37,173968,9,0,0,40, <=50K,1
30,65278,9,0,0,40, >50K,0
43,185129,13,0,0,40, <=50K,1
35,178948,14,0,0,32, <=50K,1
50,108435,14,99999,0,60, >50K,0
17,368700,7,0,0,10, <=50K,1
43,141858,7,0,0,40, <=50K,1
44,68318,14,0,0,55, <=50K,1
53,33304,10,0,0,40, >50K,0
27,29261,9,0,0,40, >50K,0
23,117606,13,0,0,40, <=50K,1
27,32519,10,0,0,55, <=50K,1
84,368925,3,0,0,15, <=50K,1
28,185127,10,0,0,54, <=50K,1
27,152951,9,0,0,40, <=50K,1
27,37088,13,0,0,30, <=50K,1
38,48093,9,0,0,40, <=50K,1
35,247750,9,0,0,40, <=50K,1
19,219189,8,0,0,25, <=50K,1
52,338816,10,15024,0,45, >50K,0
53,126386,9,0,0,40, <=50K,1
20,117618,10,0,0,40, <=50K,1
48,162236,14,0,0,40, >50K,0
21,301408,10,0,1602,22, <=50K,1
45,45891,10,0,0,42, <=50K,1
49,315998,13,0,0,50, <=50K,1
48,91251,4,0,0,30, <=50K,1
55,326297,9,0,0,25, <=50K,1
58,298643,9,0,0,40, <=50K,1
40,93955,10,0,0,40, <=50K,1
25,187540,10,0,0,40, <=50K,1
43,342567,13,0,0,40, <=50K,1
47,93557,9,0,0,40, <=50K,1
30,207668,13,0,0,60, <=50K,1
25,12285,10,0,0,20, <=50K,1
30,124420,9,4650,0,40, <=50K,1
44,54507,9,0,0,40, <=50K,1
33,120064,13,0,0,45, <=50K,1
53,126592,10,7688,0,40, >50K,0
20,214635,10,0,0,24, <=50K,1
48,108699,9,0,0,40, <=50K,1
26,188569,10,0,0,25, <=50K,1
31,331126,13,0,0,48, <=50K,1
30,262994,10,0,0,40, <=50K,1
28,189530,12,0,0,40, >50K,0
90,51744,9,0,2206,40, <=50K,1
27,177057,9,0,0,40, <=50K,1
41,153132,12,0,0,50, <=50K,1
25,161027,13,5178,0,40, >50K,0
38,34173,13,0,0,45, <=50K,1
61,178312,10,0,0,40, <=50K,1
55,157486,14,7298,0,40, >50K,0
19,340567,2,0,0,55, <=50K,1
22,186634,8,0,0,50, >50K,0
47,192894,9,0,0,50, >50K,0
61,215591,9,0,1887,40, >50K,0
31,145139,13,0,0,40, >50K,0
57,127728,15,15024,0,60, >50K,0
28,224964,9,0,0,25, <=50K,1
50,168212,16,0,1902,65, >50K,0
22,311376,13,0,0,40, <=50K,1
48,40666,9,0,0,40, <=50K,1
27,131310,9,0,0,40, >50K,0
30,149427,9,0,0,35, <=50K,1
33,295591,3,0,0,40, <=50K,1
29,136077,9,0,0,60, >50K,0
38,52738,10,0,0,40, <=50K,1
39,106183,9,6849,0,40, <=50K,1
56,99359,9,0,1617,40, <=50K,1
28,196971,13,0,0,43, <=50K,1
62,88055,10,0,0,60, >50K,0
45,81132,10,0,0,55, >50K,0
46,191357,13,0,0,40, <=50K,1
71,178295,12,0,0,3, <=50K,1
38,136081,15,0,0,60, >50K,0
51,118259,9,3137,0,60, <=50K,1
27,104329,7,0,0,40, <=50K,1
28,270366,6,0,0,40, <=50K,1
35,337286,14,0,0,40, <=50K,1
43,209544,14,10520,0,50, >50K,0
28,108574,10,0,0,15, <=50K,1
33,270889,9,0,0,60, <=50K,1
56,238582,10,0,0,41, >50K,0
41,38876,11,0,0,60, <=50K,1
35,172571,13,0,0,50, <=50K,1
26,183965,9,0,0,40, <=50K,1
21,251603,9,0,0,40, <=50K,1
66,193132,5,0,0,30, <=50K,1
62,94318,13,0,0,50, >50K,0
55,205527,9,0,0,20, <=50K,1
24,293091,9,0,0,40, <=50K,1
20,117476,10,0,0,40, <=50K,1
40,42703,10,0,0,40, >50K,0
30,161815,10,0,0,35, <=50K,1
22,211968,13,0,0,40, <=50K,1
19,35865,10,0,0,30, <=50K,1
35,223514,13,0,0,40, <=50K,1
49,287647,14,4787,0,45, >50K,0
47,116279,9,0,0,43, <=50K,1
23,82998,10,0,0,30, <=50K,1
21,102942,10,0,2001,40, <=50K,1
45,380922,9,0,0,60, >50K,0
38,93206,13,0,1902,65, >50K,0
29,201022,13,0,0,50, >50K,0
36,175759,13,7298,0,50, >50K,0
43,186144,9,0,0,40, >50K,0
29,208534,15,0,0,80, <=50K,1
24,456460,12,0,0,40, <=50K,1
20,186830,9,0,0,45, <=50K,1
27,38645,13,0,0,40, <=50K,1
37,175720,6,0,0,40, <=50K,1
21,136610,8,0,0,32, <=50K,1
18,245199,10,0,0,40, <=50K,1
33,251120,13,7688,0,50, >50K,0
41,207685,13,0,0,40, >50K,0
54,98436,14,0,0,40, <=50K,1
30,144593,9,0,0,40, <=50K,1
36,205396,9,0,0,4, <=50K,1
28,315417,15,2176,0,40, <=50K,1
24,127185,12,0,0,40, <=50K,1
33,217235,9,0,0,20, <=50K,1
33,254935,10,0,0,45, <=50K,1
28,198258,11,0,0,40, <=50K,1
30,326199,5,2580,0,40, <=50K,1
18,122775,9,0,0,35, <=50K,1
43,140988,13,0,0,45, <=50K,1
38,111377,10,0,0,55, <=50K,1
53,324021,10,0,0,40, <=50K,1
18,155752,9,0,0,30, <=50K,1
52,146378,9,0,0,40, >50K,0
47,185041,10,7298,0,40, >50K,0
64,216160,16,0,0,50, >50K,0
43,50356,10,0,1485,50, <=50K,1
41,174395,14,0,0,40, >50K,0
60,170310,3,0,0,40, <=50K,1
44,176063,13,0,0,45, <=50K,1
25,111058,12,0,0,40, <=50K,1
